datetime,open,high,low,close
2025-07-11T08:00:00.000000,117522.7,118882.8,116725.1,116910.3
2025-07-11T16:00:00.000000,116910.3,118128.0,116611.1,117500.0
2025-07-12T00:00:00.000000,117500.0,118036.7,117055.0,117689.7
2025-07-12T08:00:00.000000,117689.6,118176.9,116862.4,117075.6
2025-07-12T16:00:00.000000,117075.6,117609.4,116960.0,117389.3
2025-07-13T00:00:00.000000,117389.4,118040.8,117164.3,117950.0
2025-07-13T08:00:00.000000,117950.0,119655.0,117641.3,118610.6
2025-07-13T16:00:00.000000,118610.6,119454.9,118197.7,119038.3
2025-07-14T00:00:00.000000,119038.3,123300.0,118862.6,122731.0
2025-07-14T08:00:00.000000,122731.0,122772.7,119590.9,119863.1
2025-07-14T16:00:00.000000,119863.1,120510.9,119200.0,119816.5
2025-07-15T00:00:00.000000,119816.5,119919.4,116227.0,116777.1
2025-07-15T08:00:00.000000,116777.1,118499.8,115678.1,116393.0
2025-07-15T16:00:00.000000,116393.1,117965.6,116050.0,117738.5
2025-07-16T00:00:00.000000,117738.6,118297.1,117017.1,118181.2
2025-07-16T08:00:00.000000,118181.2,119786.7,118113.6,119056.0
2025-07-16T16:00:00.000000,119055.9,120100.0,118359.4,118590.7
2025-07-17T00:00:00.000000,118590.7,119151.3,117663.6,118293.9
2025-07-17T08:00:00.000000,118293.8,119216.4,117412.8,118875.0
2025-07-17T16:00:00.000000,118875.0,120951.5,118293.6,119176.6
2025-07-18T00:00:00.000000,119176.5,120846.1,119003.8,119356.6
2025-07-18T08:00:00.000000,119356.5,119519.8,117230.7,117830.0
2025-07-18T16:00:00.000000,117830.1,118053.5,116788.9,117896.4
2025-07-19T00:00:00.000000,117896.5,118340.7,117588.0,118135.0
2025-07-19T08:00:00.000000,118134.9,118456.0,117615.3,118025.6
2025-07-19T16:00:00.000000,118025.6,118149.8,117245.9,117814.4
2025-07-20T00:00:00.000000,117814.3,118214.0,117618.0,117984.3
2025-07-20T08:00:00.000000,117984.3,118794.0,117701.1,118669.3
2025-07-20T16:00:00.000000,118669.4,118856.6,116370.1,117216.0
2025-07-21T00:00:00.000000,117216.1,119720.6,116454.1,119352.2
