datetime,open,high,low,close
2025-01-05T08:00:00.000000,98225.3,98248.5,97227.0,97986.6
2025-01-05T16:00:00.000000,97987.1,98852.6,97530.0,98340.2
2025-01-06T00:00:00.000000,98340.2,99886.7,97872.6,99280.0
2025-01-06T08:00:00.000000,99280.0,102443.9,98662.7,102104.5
2025-01-06T16:00:00.000000,102104.5,102444.0,101223.0,102180.4
2025-01-07T00:00:00.000000,102180.5,102762.1,101459.4,101649.3
2025-01-07T08:00:00.000000,101649.3,101973.1,97100.0,97915.3
2025-01-07T16:00:00.000000,97915.4,98307.9,96153.0,96920.3
2025-01-08T00:00:00.000000,96920.2,97242.2,95222.0,95628.4
2025-01-08T08:00:00.000000,95628.3,96100.0,94480.7,95450.0
2025-01-08T16:00:00.000000,95449.9,95456.2,92500.0,95014.1
2025-01-09T00:00:00.000000,95014.0,95358.7,93156.0,93176.4
2025-01-09T08:00:00.000000,93176.5,94547.7,91747.0,94195.2
2025-01-09T16:00:00.000000,94195.1,94644.8,91055.8,92505.9
2025-01-10T00:00:00.000000,92506.0,94975.2,92395.9,94457.0
2025-01-10T08:00:00.000000,94457.0,95239.9,92173.6,93704.0
2025-01-10T16:00:00.000000,93704.0,95882.5,93151.5,94675.5
2025-01-11T00:00:00.000000,94675.6,94700.0,93802.1,94210.3
2025-01-11T08:00:00.000000,94210.2,94757.9,94000.0,94365.8
2025-01-11T16:00:00.000000,94365.9,94988.0,93943.0,94562.5
2025-01-12T00:00:00.000000,94562.4,94665.7,94227.2,94291.3
2025-01-12T08:00:00.000000,94291.2,95444.0,93661.1,95035.6
2025-01-12T16:00:00.000000,95035.7,95278.0,93727.4,94499.9
2025-01-13T00:00:00.000000,94499.9,95934.5,93222.2,93557.9
2025-01-13T08:00:00.000000,93557.9,93626.1,88909.0,92093.6
2025-01-13T16:00:00.000000,92093.7,94681.1,91207.8,94485.3
2025-01-14T00:00:00.000000,94485.4,95437.8,94305.4,94823.3
2025-01-14T08:00:00.000000,94823.4,97353.9,94823.3,96416.7
2025-01-14T16:00:00.000000,96416.8,97044.8,95309.9,96514.9
2025-01-15T00:00:00.000000,96514.9,97688.0,96450.2,97253.7
2025-01-15T08:00:00.000000,97253.7,99746.6,96480.0,98943.4
2025-01-15T16:00:00.000000,98943.3,100658.9,98550.1,100460.0
2025-01-16T00:00:00.000000,100460.0,100850.0,99106.8,99756.5
2025-01-16T08:00:00.000000,99756.5,99787.8,97293.6,99258.3
2025-01-16T16:00:00.000000,99258.2,100599.8,99023.9,99937.4
2025-01-17T00:00:00.000000,99937.4,102133.7,99902.0,101406.9
2025-01-17T08:00:00.000000,101406.9,104198.9,101400.0,103946.2
2025-01-17T16:00:00.000000,103946.3,105784.0,103772.6,104042.5
2025-01-18T00:00:00.000000,104042.6,104620.0,102561.0,102781.0
2025-01-18T08:00:00.000000,102781.1,104962.1,102242.8,104517.1
2025-01-18T16:00:00.000000,104517.1,104744.3,103110.0,104524.3
2025-01-19T00:00:00.000000,104524.3,105629.4,103980.0,105151.8
2025-01-19T08:00:00.000000,105151.8,105743.1,103458.6,104936.0
2025-01-19T16:00:00.000000,104936.0,106450.0,99600.0,101311.5
2025-01-20T00:00:00.000000,101311.5,110000.0,99501.0,107178.8
2025-01-20T08:00:00.000000,107178.8,109300.8,104500.0,105008.7
2025-01-20T16:00:00.000000,105001.3,107082.8,100138.2,102247.6
2025-01-21T00:00:00.000000,102247.7,103279.9,100097.2,101980.7
2025-01-21T08:00:00.000000,101980.7,105292.3,101719.4,103929.1
2025-01-21T16:00:00.000000,103929.1,107241.6,103781.5,106114.5
2025-01-22T00:00:00.000000,106115.4,106390.0,105037.2,105063.8
2025-01-22T08:00:00.000000,105063.8,105557.2,103612.0,104138.0
2025-01-22T16:00:00.000000,104138.1,104804.5,103211.6,103664.9
2025-01-23T00:00:00.000000,103664.9,103777.4,101550.4,102668.4
2025-01-23T08:00:00.000000,102668.3,106000.0,101211.0,105235.2
2025-01-23T16:00:00.000000,105235.2,106840.2,102161.9,103864.1
2025-01-24T00:00:00.000000,103864.0,105331.2,102680.0,104999.9
2025-01-24T08:00:00.000000,104999.9,106307.6,104623.0,105821.8
2025-01-24T16:00:00.000000,105821.3,107076.5,104400.0,104808.1
2025-01-25T00:00:00.000000,104808.0,105234.5,104128.2,104349.3
2025-01-25T08:00:00.000000,104349.4,105066.0,104040.6,104852.1
2025-01-25T16:00:00.000000,104852.1,105274.7,104410.8,104702.0
2025-01-26T00:00:00.000000,104702.0,105496.9,104461.6,104963.7
2025-01-26T08:00:00.000000,104963.7,105208.8,104358.3,104919.9
2025-01-26T16:00:00.000000,104920.0,105237.0,102450.3,102560.1
2025-01-27T00:00:00.000000,102560.0,103216.5,97680.0,98996.3
2025-01-27T08:00:00.000000,98996.3,102267.8,98200.0,101070.8
2025-01-27T16:00:00.000000,101070.8,102423.3,98820.6,102021.3
2025-01-28T00:00:00.000000,102021.3,103325.3,101263.0,102753.8
2025-01-28T08:00:00.000000,102754.3,103797.0,101770.5,102730.6
2025-01-28T16:00:00.000000,102730.6,103089.9,100235.0,101279.6
2025-01-29T00:00:00.000000,101279.7,102800.6,101269.7,102723.2
2025-01-29T08:00:00.000000,102723.2,103012.6,101526.8,101934.2
2025-01-29T16:00:00.000000,101934.2,104755.0,101365.0,103698.2
2025-01-30T00:00:00.000000,103698.1,105564.5,103224.5,105085.1
2025-01-30T08:00:00.000000,105085.2,106450.0,104607.2,105519.4
2025-01-30T16:00:00.000000,105519.4,105960.0,104628.3,104676.9
2025-01-31T00:00:00.000000,104676.9,104982.2,103880.0,104160.1
2025-01-31T08:00:00.000000,104160.0,106000.0,103888.6,105407.0
2025-01-31T16:00:00.000000,105406.9,105537.0,101509.0,102379.7
2025-02-01T00:00:00.000000,102379.8,102734.9,102058.8,102127.0
2025-02-01T08:00:00.000000,102127.0,102297.0,101344.0,102031.5
2025-02-01T16:00:00.000000,102031.6,102250.0,100215.0,100603.6
2025-02-02T00:00:00.000000,100603.6,101426.0,98989.0,99586.2
2025-02-02T08:00:00.000000,99586.2,100071.0,98100.0,99298.6
2025-02-02T16:00:00.000000,99298.6,99319.0,96029.6,97664.5
2025-02-03T00:00:00.000000,97664.5,97748.0,91130.3,95271.1
2025-02-03T08:00:00.000000,95271.1,99501.4,94111.0,98802.7
2025-02-03T16:00:00.000000,98802.8,102456.0,97993.3,101293.7
2025-02-04T00:00:00.000000,101293.6,101729.3,98183.0,98405.1
2025-02-04T08:00:00.000000,98405.1,100371.0,97792.8,99310.6
2025-02-04T16:00:00.000000,99310.5,100743.6,96100.0,97709.9
2025-02-05T00:00:00.000000,97710.0,98914.4,97069.0,97814.9
2025-02-05T08:00:00.000000,97814.9,99124.2,97206.0,98063.3
2025-02-05T16:00:00.000000,98063.3,98262.3,96106.1,96553.2
2025-02-06T00:00:00.000000,96553.2,98390.5,96373.4,98164.9
2025-02-06T08:00:00.000000,98164.9,99093.0,96866.9,97285.6
2025-02-06T16:00:00.000000,97285.7,97500.0,95613.5,96515.1
2025-02-07T00:00:00.000000,96515.0,97835.0,96358.3,96705.1
2025-02-07T08:00:00.000000,96705.0,100112.4,96566.3,98257.1
2025-02-07T16:00:00.000000,98257.1,98535.5,95555.0,96454.5
2025-02-08T00:00:00.000000,96454.5,96850.0,95714.4,96153.4
2025-02-08T08:00:00.000000,96153.4,96466.0,95600.0,95798.0
2025-02-08T16:00:00.000000,95798.0,96725.2,95685.6,96411.9
2025-02-09T00:00:00.000000,96412.0,97301.7,96306.5,97020.0
2025-02-09T08:00:00.000000,97020.0,97279.3,95633.6,96438.0
2025-02-09T16:00:00.000000,96438.0,96750.0,94650.1,96423.6
2025-02-10T00:00:00.000000,96423.6,97634.0,95200.1,97386.3
2025-02-10T08:00:00.000000,97386.3,98328.0,96806.6,97187.7
2025-02-10T16:00:00.000000,97187.7,97611.0,96828.4,97379.2
2025-02-11T00:00:00.000000,97379.2,98482.2,97352.2,98231.1
2025-02-11T08:00:00.000000,98231.2,98306.9,96529.3,96963.3
2025-02-11T16:00:00.000000,96963.2,97002.0,94814.3,95731.4
2025-02-12T00:00:00.000000,95731.4,96230.0,95050.0,96025.8
2025-02-12T08:00:00.000000,96025.1,96596.3,94003.9,95762.1
2025-02-12T16:00:00.000000,95762.0,98090.9,95074.0,97816.3
2025-02-13T00:00:00.000000,97816.3,98053.8,95706.8,96018.5
2025-02-13T08:00:00.000000,96018.5,96432.4,95288.5,95943.5
2025-02-13T16:00:00.000000,95943.2,96756.8,95160.1,96560.6
2025-02-14T00:00:00.000000,96560.6,97212.0,96309.5,96889.9
2025-02-14T08:00:00.000000,96889.9,97561.1,96225.7,96886.5
2025-02-14T16:00:00.000000,96886.5,98792.8,96444.6,97445.1
2025-02-15T00:00:00.000000,97445.2,97941.2,97170.0,97312.4
2025-02-15T08:00:00.000000,97312.4,97899.8,97255.2,97594.5
2025-02-15T16:00:00.000000,97594.5,97698.4,97274.5,97538.0
2025-02-16T00:00:00.000000,97538.0,97665.8,97137.0,97207.4
2025-02-16T08:00:00.000000,97207.4,97355.0,96629.5,96849.9
2025-02-16T16:00:00.000000,96850.0,97247.6,96002.0,96067.0
2025-02-17T00:00:00.000000,96067.0,96605.7,95739.6,96023.8
2025-02-17T08:00:00.000000,96023.8,97000.0,95491.7,95605.5
2025-02-17T16:00:00.000000,95605.5,96386.9,95150.6,95743.2
2025-02-18T00:00:00.000000,95743.1,96296.5,95199.9,95409.9
2025-02-18T08:00:00.000000,95409.9,96737.3,95000.0,95501.6
2025-02-18T16:00:00.000000,95501.6,95645.3,93321.6,95622.0
2025-02-19T00:00:00.000000,95622.0,95929.0,95012.5,95640.4
2025-02-19T08:00:00.000000,95640.5,96676.0,95494.4,95895.4
2025-02-19T16:00:00.000000,95895.4,96878.7,95362.8,96598.0
2025-02-20T00:00:00.000000,96597.9,97339.8,96366.0,96825.8
2025-02-20T08:00:00.000000,96825.7,98000.0,96756.1,96870.5
2025-02-20T16:00:00.000000,96871.1,98662.1,96838.1,98252.9
2025-02-21T00:00:00.000000,98252.8,98555.0,98030.3,98130.0
2025-02-21T08:00:00.000000,98129.9,99431.5,97143.0,98057.6
2025-02-21T16:00:00.000000,98057.6,98720.0,94830.4,96127.9
2025-02-22T00:00:00.000000,96128.0,96542.7,95701.9,96241.7
2025-02-22T08:00:00.000000,96241.7,96988.0,96107.0,96552.4
2025-02-22T16:00:00.000000,96552.3,96794.6,96333.8,96503.3
2025-02-23T00:00:00.000000,96503.3,96602.9,96102.2,96454.6
2025-02-23T08:00:00.000000,96454.6,96459.4,95326.8,95391.5
2025-02-23T16:00:00.000000,95391.5,96290.0,95180.2,96218.4
2025-02-24T00:00:00.000000,96218.4,96470.0,95018.0,95834.2
2025-02-24T08:00:00.000000,95834.2,96147.5,93800.0,94295.9
2025-02-24T16:00:00.000000,94295.9,95182.3,91300.0,91514.5
2025-02-25T00:00:00.000000,91514.5,92500.0,88131.6,89262.9
2025-02-25T08:00:00.000000,89262.8,89952.0,86020.4,87206.9
2025-02-25T16:00:00.000000,87206.8,89442.7,86125.9,88639.1
2025-02-26T00:00:00.000000,88639.1,89367.1,88101.9,88682.3
2025-02-26T08:00:00.000000,88682.3,89285.7,85377.2,87536.4
2025-02-26T16:00:00.000000,87536.5,87784.7,82222.0,84208.5
2025-02-27T00:00:00.000000,84208.6,86687.5,84000.0,86227.9
2025-02-27T08:00:00.000000,86228.0,87066.0,84609.0,85473.0
2025-02-27T16:00:00.000000,85472.9,85664.8,82667.0,84668.1
2025-02-28T00:00:00.000000,84668.2,84858.6,78787.0,79159.9
2025-02-28T08:00:00.000000,79159.9,84380.9,78200.2,83948.1
2025-02-28T16:00:00.000000,83948.1,85084.5,83153.3,84299.6
2025-03-01T00:00:00.000000,84299.6,86516.5,83779.0,84707.3
2025-03-01T08:00:00.000000,84707.2,85452.4,84285.0,84755.1
2025-03-01T16:00:00.000000,84755.0,86219.7,84652.0,86007.7
2025-03-02T00:00:00.000000,86007.7,86515.0,85490.0,86191.4
2025-03-02T08:00:00.000000,86191.4,88644.0,85015.0,87390.1
2025-03-02T16:00:00.000000,87390.1,94971.0,87236.0,94222.8
2025-03-03T00:00:00.000000,94222.0,94373.4,91150.0,92318.0
2025-03-03T08:00:00.000000,92318.0,93666.0,89100.0,90009.5
2025-03-03T16:00:00.000000,90009.5,90959.1,85029.0,86192.7
2025-03-04T00:00:00.000000,86193.3,86773.5,82420.0,83159.4
2025-03-04T08:00:00.000000,83159.4,84934.9,81200.0,82945.0
2025-03-04T16:00:00.000000,82945.0,88931.0,81911.1,87245.9
2025-03-05T00:00:00.000000,87245.9,87850.0,86328.0,87573.9
2025-03-05T08:00:00.000000,87573.9,90897.1,87549.0,88312.6
2025-03-05T16:00:00.000000,88312.5,91000.0,87558.0,90566.1
2025-03-06T00:00:00.000000,90566.1,92780.3,89955.0,91311.3
2025-03-06T08:00:00.000000,91311.4,91642.3,89070.0,90777.9
2025-03-06T16:00:00.000000,90777.9,91025.7,87790.5,89887.8
2025-03-07T00:00:00.000000,89887.9,91257.7,84600.0,88308.8
